model,series,x,bf
OLMo2-7B-1124,self_conditioned_baseline,36,22.264698733652676
OLMo2-7B-1124,self_conditioned_baseline,37,22.128351403774662
OLMo2-7B-1124,self_conditioned_baseline,38,21.97693260779961
OLMo2-7B-1124,self_conditioned_baseline,39,21.841597586560656
OLMo2-7B-1124,self_conditioned_baseline,40,21.699408426966723
OLMo2-7B-1124,self_conditioned_baseline,41,21.57632902161724
OLMo2-7B-1124,self_conditioned_baseline,42,21.45259559332223
OLMo2-7B-1124,self_conditioned_baseline,43,21.328628094862264
OLMo2-7B-1124,self_conditioned_baseline,44,21.206263243956457
OLMo2-7B-1124,self_conditioned_baseline,45,21.088288704146617
OLMo2-7B-1124,self_conditioned_baseline,46,20.97452008361007
OLMo2-7B-1124,self_conditioned_baseline,47,20.85194469784077
OLMo2-7B-1124,self_conditioned_baseline,48,20.735138549283374
OLMo2-7B-1124,self_conditioned_baseline,49,20.611045668654654
OLMo2-7B-1124,self_conditioned_baseline,50,20.503837454892277
OLMo2-7B-1124,self_conditioned_baseline,51,20.39668328875865
OLMo2-7B-1124,self_conditioned_baseline,52,20.29330620607034
OLMo2-7B-1124,self_conditioned_baseline,53,20.188661253924156
OLMo2-7B-1124,self_conditioned_baseline,54,20.089902002353885
OLMo2-7B-1124,self_conditioned_baseline,55,19.988355086585784
OLMo2-7B-1124,self_conditioned_baseline,56,19.888412547751315
OLMo2-7B-1124,self_conditioned_baseline,57,19.793989453220533
OLMo2-7B-1124,self_conditioned_baseline,58,19.69283685880654
OLMo2-7B-1124,self_conditioned_baseline,59,19.595828599221036
OLMo2-7B-1124,self_conditioned_baseline,60,19.49916734019651
OLMo2-7B-1124,self_conditioned_baseline,61,19.40289256017337
OLMo2-7B-1124,self_conditioned_baseline,62,19.31358669205337
OLMo2-7B-1124,self_conditioned_baseline,63,19.217095341301633
OLMo2-7B-1124,self_conditioned_baseline,64,19.130525971056567
OLMo2-7B-1124,self_conditioned_baseline,65,19.043701213485534
OLMo2-7B-1124,self_conditioned_baseline,66,18.960214458540417
OLMo2-7B-1124,self_conditioned_baseline,67,18.876902289383334
OLMo2-7B-1124,self_conditioned_baseline,68,18.794967600989285
OLMo2-7B-1124,self_conditioned_baseline,69,18.715669980775758
OLMo2-7B-1124,self_conditioned_baseline,70,18.631250300619996
OLMo2-7B-1124,self_conditioned_baseline,71,18.55052165559476
OLMo2-7B-1124,self_conditioned_baseline,72,18.473507128394953
OLMo2-7B-1124,self_conditioned_baseline,73,18.397829016852413
OLMo2-7B-1124,self_conditioned_baseline,74,18.318787049884854
OLMo2-7B-1124,self_conditioned_baseline,75,18.254519109753346
OLMo2-7B-1124,self_conditioned_baseline,76,18.184591237824076
OLMo2-7B-1124,self_conditioned_baseline,77,18.108344829466745
OLMo2-7B-1124,self_conditioned_baseline,78,18.03516077488329
OLMo2-7B-1124,self_conditioned_baseline,79,17.964386367369297
OLMo2-7B-1124,self_conditioned_baseline,80,17.894978660073058
OLMo2-7B-1124,self_conditioned_baseline,81,17.823904543444893
OLMo2-7B-1124,self_conditioned_baseline,82,17.757887734078217
OLMo2-7B-1124,self_conditioned_baseline,83,17.69299211906815
OLMo2-7B-1124,self_conditioned_baseline,84,17.625874400375668
OLMo2-7B-1124,self_conditioned_baseline,85,17.56265677196707
OLMo2-7B-1124,self_conditioned_baseline,86,17.50129526792897
OLMo2-7B-1124,self_conditioned_baseline,87,17.439245913635688
OLMo2-7B-1124,self_conditioned_baseline,88,17.373686718339396
OLMo2-7B-1124,self_conditioned_baseline,89,17.315051734544948
OLMo2-7B-1124,self_conditioned_baseline,90,17.256717892151524
OLMo2-7B-1124,self_conditioned_baseline,91,17.200153352608925
OLMo2-7B-1124,self_conditioned_baseline,92,17.143687463056512
OLMo2-7B-1124,self_conditioned_baseline,93,17.087400935133495
OLMo2-7B-1124,self_conditioned_baseline,94,17.028646839089753
OLMo2-7B-1124,self_conditioned_baseline,95,16.970464968817616
OLMo2-7B-1124,self_conditioned_baseline,96,16.91398969511355
OLMo2-7B-1124,self_conditioned_baseline,97,16.86445888836575
OLMo2-7B-1124,self_conditioned_baseline,98,16.807049431598276
OLMo2-7B-1124,self_conditioned_baseline,99,16.74929776795696
OLMo2-7B-1124,self_conditioned_baseline,100,16.690858353472123
OLMo2-7B-1124,self_conditioned_baseline,101,16.63414709391923
OLMo2-7B-1124,self_conditioned_baseline,102,16.582497082998387
OLMo2-7B-1124,self_conditioned_baseline,103,16.524639974020605
OLMo2-7B-1124,self_conditioned_baseline,104,16.47308530764935
OLMo2-7B-1124,self_conditioned_baseline,105,16.42561865243922
OLMo2-7B-1124,self_conditioned_baseline,106,16.377594432229536
OLMo2-7B-1124,self_conditioned_baseline,107,16.329633596920726
OLMo2-7B-1124,self_conditioned_baseline,108,16.280150864884575
OLMo2-7B-1124,self_conditioned_baseline,109,16.231561967650133
OLMo2-7B-1124,self_conditioned_baseline,110,16.18490215330213
OLMo2-7B-1124,self_conditioned_baseline,111,16.13995749180289
OLMo2-7B-1124,self_conditioned_baseline,112,16.091236747657145
OLMo2-7B-1124,self_conditioned_baseline,113,16.045613850082997
OLMo2-7B-1124,self_conditioned_baseline,114,15.999741583559377
OLMo2-7B-1124,self_conditioned_baseline,115,15.95868938919301
OLMo2-7B-1124,self_conditioned_baseline,116,15.91561230067278
OLMo2-7B-1124,self_conditioned_baseline,117,15.870204903396433
OLMo2-7B-1124,self_conditioned_baseline,118,15.825993637631717
OLMo2-7B-1124,self_conditioned_baseline,119,15.78605247675589
OLMo2-7B-1124,self_conditioned_baseline,120,15.74011028655733
OLMo2-7B-1124,self_conditioned_baseline,121,15.695910434523704
OLMo2-7B-1124,self_conditioned_baseline,122,15.654619783984675
OLMo2-7B-1124,self_conditioned_baseline,123,15.611726978280279
OLMo2-7B-1124,self_conditioned_baseline,124,15.569358864112912
OLMo2-7B-1124,self_conditioned_baseline,125,15.52814955382064
OLMo2-7B-1124,self_conditioned_baseline,126,15.485168897858387
OLMo2-7B-1124,self_conditioned_baseline,127,15.445717350103774
OLMo2-7B-1124,self_conditioned_baseline,128,15.40372629472763
OLMo2-7B-1124,self_conditioned_baseline,129,15.363234038786102
OLMo2-7B-1124,self_conditioned_baseline,130,15.324811797052343
OLMo2-7B-1124,self_conditioned_baseline,131,15.290371691641283
OLMo2-7B-1124,self_conditioned_baseline,132,15.253369860297374
OLMo2-7B-1124,self_conditioned_baseline,133,15.219324024097093
OLMo2-7B-1124,self_conditioned_baseline,134,15.183928214141195
OLMo2-7B-1124,self_conditioned_baseline,135,15.152117998074752
OLMo2-7B-1124,self_conditioned_baseline,136,15.114500143420832
OLMo2-7B-1124,self_conditioned_baseline,137,15.076019642316112
OLMo2-7B-1124,self_conditioned_baseline,138,15.037964526555408
OLMo2-7B-1124,self_conditioned_baseline,139,14.999673893506543
OLMo2-7B-1124,self_conditioned_baseline,140,14.970596842147442
OLMo2-7B-1124,self_conditioned_baseline,141,14.938951691562036
OLMo2-7B-1124,self_conditioned_baseline,142,14.907814487013043
OLMo2-7B-1124,self_conditioned_baseline,143,14.874560898090573
OLMo2-7B-1124,self_conditioned_baseline,144,14.840894702655476
OLMo2-7B-1124,self_conditioned_baseline,145,14.806639808354591
OLMo2-7B-1124,self_conditioned_baseline,146,14.771237203833126
OLMo2-7B-1124,self_conditioned_baseline,147,14.737242145894683
OLMo2-7B-1124,self_conditioned_baseline,148,14.70189103826655
OLMo2-7B-1124,self_conditioned_baseline,149,14.669123582271745
OLMo2-7B-1124,self_conditioned_baseline,150,14.63387807486389
OLMo2-7B-1124,self_conditioned_baseline,151,14.601197289821194
OLMo2-7B-1124,self_conditioned_baseline,152,14.567734955583768
OLMo2-7B-1124,self_conditioned_baseline,153,14.53414283218069
OLMo2-7B-1124,self_conditioned_baseline,154,14.499788461393923
OLMo2-7B-1124,self_conditioned_baseline,155,14.46822369532606
OLMo2-7B-1124,self_conditioned_baseline,156,14.437713002932686
OLMo2-7B-1124,self_conditioned_baseline,157,14.404478829117021
OLMo2-7B-1124,self_conditioned_baseline,158,14.374937512328277
OLMo2-7B-1124,self_conditioned_baseline,159,14.346084351828146
OLMo2-7B-1124,self_conditioned_baseline,160,14.313805255804006
OLMo2-7B-1124,self_conditioned_baseline,161,14.283002484661957
OLMo2-7B-1124,self_conditioned_baseline,162,14.252930796431711
OLMo2-7B-1124,self_conditioned_baseline,163,14.22244732419239
OLMo2-7B-1124,self_conditioned_baseline,164,14.191362211670992
OLMo2-7B-1124,self_conditioned_baseline,165,14.162863419322557
OLMo2-7B-1124,self_conditioned_baseline,166,14.133986262842775
OLMo2-7B-1124,self_conditioned_baseline,167,14.105828389831872
OLMo2-7B-1124,self_conditioned_baseline,168,14.077861133272796
OLMo2-7B-1124,self_conditioned_baseline,169,14.048867455025574
OLMo2-7B-1124,self_conditioned_baseline,170,14.021117479464765
OLMo2-7B-1124,self_conditioned_baseline,171,13.990584953526568
OLMo2-7B-1124,self_conditioned_baseline,172,13.959837249878598
OLMo2-7B-1124,self_conditioned_baseline,173,13.932614215081196
OLMo2-7B-1124,self_conditioned_baseline,174,13.90350600992618
OLMo2-7B-1124,self_conditioned_baseline,175,13.874855655994144
OLMo2-7B-1124,self_conditioned_baseline,176,13.844272223417219
OLMo2-7B-1124,self_conditioned_baseline,177,13.817103317953697
OLMo2-7B-1124,self_conditioned_baseline,178,13.78954779461829
OLMo2-7B-1124,self_conditioned_baseline,179,13.76297739393386
OLMo2-7B-1124,self_conditioned_baseline,180,13.737635583582076
OLMo2-7B-1124,self_conditioned_baseline,181,13.70807732916599
OLMo2-7B-1124,self_conditioned_baseline,182,13.682900931853224
OLMo2-7B-1124,self_conditioned_baseline,183,13.655579860349587
OLMo2-7B-1124,self_conditioned_baseline,184,13.628265782035834
OLMo2-7B-1124,self_conditioned_baseline,185,13.604003840624701
OLMo2-7B-1124,self_conditioned_baseline,186,13.577487298825881
OLMo2-7B-1124,self_conditioned_baseline,187,13.553546163006606
OLMo2-7B-1124,self_conditioned_baseline,188,13.528626627531057
OLMo2-7B-1124,self_conditioned_baseline,189,13.505969943248887
OLMo2-7B-1124,self_conditioned_baseline,190,13.481734003361918
OLMo2-7B-1124,self_conditioned_baseline,191,13.457223399390893
OLMo2-7B-1124,self_conditioned_baseline,192,13.430899185700092
OLMo2-7B-1124,self_conditioned_baseline,193,13.405458291470323
OLMo2-7B-1124,self_conditioned_baseline,194,13.381841409078163
OLMo2-7B-1124,self_conditioned_baseline,195,13.358102622876816
OLMo2-7B-1124,self_conditioned_baseline,196,13.331877947576189
OLMo2-7B-1124,self_conditioned_baseline,197,13.308516864595292
OLMo2-7B-1124,self_conditioned_baseline,198,13.28556388663582
OLMo2-7B-1124,self_conditioned_baseline,199,13.263006125779642
OLMo2-7B-1124,self_conditioned_baseline,200,13.238842912561317
OLMo2-7B-1124,self_conditioned_baseline,201,13.216787205268636
OLMo2-7B-1124,self_conditioned_baseline,202,13.194410877470073
OLMo2-7B-1124,self_conditioned_baseline,203,13.172941331645518
OLMo2-7B-1124,self_conditioned_baseline,204,13.151049340410482
OLMo2-7B-1124,self_conditioned_baseline,205,13.129659253708802
OLMo2-7B-1124,self_conditioned_baseline,206,13.108267018250395
OLMo2-7B-1124,self_conditioned_baseline,207,13.087619394750083
OLMo2-7B-1124,self_conditioned_baseline,208,13.06359868334046
OLMo2-7B-1124,self_conditioned_baseline,209,13.041439513585852
OLMo2-7B-1124,self_conditioned_baseline,210,13.018767639295431
OLMo2-7B-1124,self_conditioned_baseline,211,12.995219809225121
OLMo2-7B-1124,self_conditioned_baseline,212,12.971008510124673
OLMo2-7B-1124,self_conditioned_baseline,213,12.947343365275138
OLMo2-7B-1124,self_conditioned_baseline,214,12.923623966470934
OLMo2-7B-1124,self_conditioned_baseline,215,12.903752956882101
OLMo2-7B-1124,self_conditioned_baseline,216,12.881313284030346
OLMo2-7B-1124,self_conditioned_baseline,217,12.85901953621941
OLMo2-7B-1124,self_conditioned_baseline,218,12.83810806642157
OLMo2-7B-1124,self_conditioned_baseline,219,12.816170686152184
OLMo2-7B-1124,self_conditioned_baseline,220,12.793807982305475
OLMo2-7B-1124,self_conditioned_baseline,221,12.772068723976595
OLMo2-7B-1124,self_conditioned_baseline,222,12.75033651093001
OLMo2-7B-1124,self_conditioned_baseline,223,12.730480102499916
OLMo2-7B-1124,self_conditioned_baseline,224,12.709558843615893
OLMo2-7B-1124,self_conditioned_baseline,225,12.686937469909758
OLMo2-7B-1124,self_conditioned_baseline,226,12.66757505031069
OLMo2-7B-1124,self_conditioned_baseline,227,12.646570345512666
OLMo2-7B-1124,self_conditioned_baseline,228,12.625839768012398
OLMo2-7B-1124,self_conditioned_baseline,229,12.60680009975352
OLMo2-7B-1124,self_conditioned_baseline,230,12.587771744767444
OLMo2-7B-1124,self_conditioned_baseline,231,12.568396398241811
OLMo2-7B-1124,self_conditioned_baseline,232,12.546511950038315
OLMo2-7B-1124,self_conditioned_baseline,233,12.526188781503429
OLMo2-7B-1124,self_conditioned_baseline,234,12.508385200933171
OLMo2-7B-1124,self_conditioned_baseline,235,12.487606313438066
OLMo2-7B-1124,self_conditioned_baseline,236,12.468332126174614
OLMo2-7B-1124,self_conditioned_baseline,237,12.448289160598328
OLMo2-7B-1124,self_conditioned_baseline,238,12.430009515439574
OLMo2-7B-1124,self_conditioned_baseline,239,12.411660069098586
OLMo2-7B-1124,self_conditioned_baseline,240,12.391813641377253
OLMo2-7B-1124,self_conditioned_baseline,241,12.374500201513161
OLMo2-7B-1124,self_conditioned_baseline,242,12.357101391031287
OLMo2-7B-1124,self_conditioned_baseline,243,12.339545219533113
OLMo2-7B-1124,self_conditioned_baseline,244,12.322913971347635
OLMo2-7B-1124,self_conditioned_baseline,245,12.305242610150254
OLMo2-7B-1124,self_conditioned_baseline,246,12.286570175537989
OLMo2-7B-1124,self_conditioned_baseline,247,12.266893469249592
OLMo2-7B-1124,self_conditioned_baseline,248,12.248799908019617
OLMo2-7B-1124,self_conditioned_baseline,249,12.231834970716825
OLMo2-7B-1124,self_conditioned_baseline,250,12.212440964891343
OLMo2-7B-1124,self_conditioned_baseline,251,12.194407940190642
OLMo2-7B-1124,self_conditioned_baseline,252,12.175745853707584
OLMo2-7B-1124,self_conditioned_baseline,253,12.15694488246189
OLMo2-7B-1124,self_conditioned_baseline,254,12.138465888920956
OLMo2-7B-1124,self_conditioned_baseline,255,12.12031238261079
OLMo2-7B-1124,self_conditioned_baseline,256,12.102412684265403
OLMo2-7B-1124,self_conditioned_baseline,257,12.085766161579654
OLMo2-7B-1124,self_conditioned_baseline,258,12.06932024275869
OLMo2-7B-1124,self_conditioned_baseline,259,12.051203300395898
OLMo2-7B-1124,self_conditioned_baseline,260,12.033716330006492
OLMo2-7B-1124,self_conditioned_baseline,261,12.016429687396581
OLMo2-7B-1124,self_conditioned_baseline,262,11.998677495773057
OLMo2-7B-1124,self_conditioned_baseline,263,11.980689365291408
OLMo2-7B-1124,self_conditioned_baseline,264,11.963254126222086
OLMo2-7B-1124,self_conditioned_baseline,265,11.946327210939376
OLMo2-7B-1124,self_conditioned_baseline,266,11.930639520526986
OLMo2-7B-1124,self_conditioned_baseline,267,11.9145261379371
OLMo2-7B-1124,self_conditioned_baseline,268,11.898552185330397
OLMo2-7B-1124,self_conditioned_baseline,269,11.882098213916274
OLMo2-7B-1124,self_conditioned_baseline,270,11.865063625156836
OLMo2-7B-1124,self_conditioned_baseline,271,11.848198771891054
OLMo2-7B-1124,self_conditioned_baseline,272,11.830999839847864
OLMo2-7B-1124,self_conditioned_baseline,273,11.814193466575453
OLMo2-7B-1124,self_conditioned_baseline,274,11.798778642782747
OLMo2-7B-1124,self_conditioned_baseline,275,11.781684302119249
OLMo2-7B-1124,self_conditioned_baseline,276,11.76398632009607
OLMo2-7B-1124,self_conditioned_baseline,277,11.747854614289112
OLMo2-7B-1124,self_conditioned_baseline,278,11.730672859080988
OLMo2-7B-1124,self_conditioned_baseline,279,11.713785499299995
OLMo2-7B-1124,self_conditioned_baseline,280,11.69770900165777
OLMo2-7B-1124,self_conditioned_baseline,281,11.681403689885677
OLMo2-7B-1124,self_conditioned_baseline,282,11.66559404401163
OLMo2-7B-1124,self_conditioned_baseline,283,11.648796700149179
OLMo2-7B-1124,self_conditioned_baseline,284,11.633817842861664
OLMo2-7B-1124,self_conditioned_baseline,285,11.618741251982984
OLMo2-7B-1124,self_conditioned_baseline,286,11.60272812902808
OLMo2-7B-1124,self_conditioned_baseline,287,11.586683656029436
OLMo2-7B-1124,self_conditioned_baseline,288,11.57108585879855
OLMo2-7B-1124,self_conditioned_baseline,289,11.555670645913366
OLMo2-7B-1124,self_conditioned_baseline,290,11.540660319754666
OLMo2-7B-1124,self_conditioned_baseline,291,11.52558707365277
OLMo2-7B-1124,self_conditioned_baseline,292,11.509913032369735
OLMo2-7B-1124,self_conditioned_baseline,293,11.495169296951337
OLMo2-7B-1124,self_conditioned_baseline,294,11.481574577029637
OLMo2-7B-1124,self_conditioned_baseline,295,11.468146577471238
OLMo2-7B-1124,self_conditioned_baseline,296,11.45332700254449
OLMo2-7B-1124,self_conditioned_baseline,297,11.438754479928635
OLMo2-7B-1124,self_conditioned_baseline,298,11.423036813297973
OLMo2-7B-1124,self_conditioned_baseline,299,11.408428666242816
OLMo2-7B-1124,self_conditioned_baseline,300,11.393635392788724
OLMo2-7B-1124,self_conditioned_baseline,301,11.377800156158164
OLMo2-7B-1124,self_conditioned_baseline,302,11.362235229647506
OLMo2-7B-1124,self_conditioned_baseline,303,11.347406106823733
OLMo2-7B-1124,self_conditioned_baseline,304,11.334067691654205
OLMo2-7B-1124,self_conditioned_baseline,305,11.31959236629944
OLMo2-7B-1124,self_conditioned_baseline,306,11.305336896593198
OLMo2-7B-1124,self_conditioned_baseline,307,11.290486973669449
OLMo2-7B-1124,self_conditioned_baseline,308,11.276330832669636
OLMo2-7B-1124,self_conditioned_baseline,309,11.262395588945406
OLMo2-7B-1124,self_conditioned_baseline,310,11.248780044237948
OLMo2-7B-1124,self_conditioned_baseline,311,11.235679567172326
OLMo2-7B-1124,self_conditioned_baseline,312,11.22180951512605
OLMo2-7B-1124,self_conditioned_baseline,313,11.20859042427645
OLMo2-7B-1124,self_conditioned_baseline,314,11.194356435241835
OLMo2-7B-1124,self_conditioned_baseline,315,11.181423055164394
OLMo2-7B-1124,self_conditioned_baseline,316,11.167586359291208
OLMo2-7B-1124,self_conditioned_baseline,317,11.154455913955054
OLMo2-7B-1124,self_conditioned_baseline,318,11.142194689554842
OLMo2-7B-1124,self_conditioned_baseline,319,11.129597177990439
OLMo2-7B-1124,self_conditioned_baseline,320,11.117552829770066
OLMo2-7B-1124,self_conditioned_baseline,321,11.105460174292105
OLMo2-7B-1124,self_conditioned_baseline,322,11.092655382943828
OLMo2-7B-1124,self_conditioned_baseline,323,11.079774649835537
OLMo2-7B-1124,self_conditioned_baseline,324,11.066405648243268
OLMo2-7B-1124,self_conditioned_baseline,325,11.05432396892449
OLMo2-7B-1124,self_conditioned_baseline,326,11.04132165720019
OLMo2-7B-1124,self_conditioned_baseline,327,11.027901780454647
OLMo2-7B-1124,self_conditioned_baseline,328,11.015010798270366
OLMo2-7B-1124,self_conditioned_baseline,329,11.003282749415291
OLMo2-7B-1124,self_conditioned_baseline,330,10.99105982188126
OLMo2-7B-1124,self_conditioned_baseline,331,10.97828519873483
OLMo2-7B-1124,self_conditioned_baseline,332,10.964865050727587
OLMo2-7B-1124,self_conditioned_baseline,333,10.952242679528922
OLMo2-7B-1124,self_conditioned_baseline,334,10.939624679760165
OLMo2-7B-1124,self_conditioned_baseline,335,10.926943312346118
OLMo2-7B-1124,self_conditioned_baseline,336,10.915259838661761
OLMo2-7B-1124,self_conditioned_baseline,337,10.903359525061848
OLMo2-7B-1124,self_conditioned_baseline,338,10.890943169381623
OLMo2-7B-1124,self_conditioned_baseline,339,10.87930898894169
OLMo2-7B-1124,self_conditioned_baseline,340,10.867556044892204
OLMo2-7B-1124,self_conditioned_baseline,341,10.854851382677483
OLMo2-7B-1124,self_conditioned_baseline,342,10.842034659224753
OLMo2-7B-1124,self_conditioned_baseline,343,10.829426784761404
OLMo2-7B-1124,self_conditioned_baseline,344,10.81702768238675
OLMo2-7B-1124,self_conditioned_baseline,345,10.805288588266183
OLMo2-7B-1124,self_conditioned_baseline,346,10.792558538532475
OLMo2-7B-1124,self_conditioned_baseline,347,10.78114610184142
OLMo2-7B-1124,self_conditioned_baseline,348,10.769959667076941
OLMo2-7B-1124,self_conditioned_baseline,349,10.758203763122346
OLMo2-7B-1124,self_conditioned_baseline,350,10.746712229250875
OLMo2-7B-1124,self_conditioned_baseline,351,10.734805548927298
OLMo2-7B-1124,self_conditioned_baseline,352,10.723704327692253
OLMo2-7B-1124,self_conditioned_baseline,353,10.712890867285905
OLMo2-7B-1124,self_conditioned_baseline,354,10.702376727892132
OLMo2-7B-1124,self_conditioned_baseline,355,10.691388393660777
OLMo2-7B-1124,self_conditioned_baseline,356,10.681076099921121
OLMo2-7B-1124,self_conditioned_baseline,357,10.670018697380687
OLMo2-7B-1124,self_conditioned_baseline,358,10.659494029214118
OLMo2-7B-1124,self_conditioned_baseline,359,10.648928652521038
OLMo2-7B-1124,self_conditioned_baseline,360,10.63769358358285
OLMo2-7B-1124,self_conditioned_baseline,361,10.62628619513806
OLMo2-7B-1124,self_conditioned_baseline,362,10.614874674868425
OLMo2-7B-1124,self_conditioned_baseline,363,10.602623401514073
OLMo2-7B-1124,self_conditioned_baseline,364,10.590937373184111
OLMo2-7B-1124,self_conditioned_baseline,365,10.578999619865208
OLMo2-7B-1124,self_conditioned_baseline,366,10.568476346453478
OLMo2-7B-1124,self_conditioned_baseline,367,10.556730959365854
OLMo2-7B-1124,self_conditioned_baseline,368,10.546163305977702
OLMo2-7B-1124,self_conditioned_baseline,369,10.535109110559533
OLMo2-7B-1124,self_conditioned_baseline,370,10.523220507662245
OLMo2-7B-1124,self_conditioned_baseline,371,10.512432877187996
OLMo2-7B-1124,self_conditioned_baseline,372,10.501320743740603
OLMo2-7B-1124,self_conditioned_baseline,373,10.489658918096842
OLMo2-7B-1124,self_conditioned_baseline,374,10.478361013828357
OLMo2-7B-1124,self_conditioned_baseline,375,10.466950411353018
OLMo2-7B-1124,self_conditioned_baseline,376,10.4571484505894
OLMo2-7B-1124,self_conditioned_baseline,377,10.44658376537145
OLMo2-7B-1124,self_conditioned_baseline,378,10.436913755778061
OLMo2-7B-1124,self_conditioned_baseline,379,10.427004891815347
OLMo2-7B-1124,self_conditioned_baseline,380,10.4152366608809
OLMo2-7B-1124,self_conditioned_baseline,381,10.40519809574277
OLMo2-7B-1124,self_conditioned_baseline,382,10.395590791556643
OLMo2-7B-1124,self_conditioned_baseline,383,10.38521985496891
OLMo2-7B-1124,self_conditioned_baseline,384,10.374301661432929
OLMo2-7B-1124,self_conditioned_baseline,385,10.363880962841144
OLMo2-7B-1124,self_conditioned_baseline,386,10.353412891241073
OLMo2-7B-1124,self_conditioned_baseline,387,10.343175408964653
OLMo2-7B-1124,self_conditioned_baseline,388,10.333275863165023
OLMo2-7B-1124,self_conditioned_baseline,389,10.323937759141852
OLMo2-7B-1124,self_conditioned_baseline,390,10.313810350115133
OLMo2-7B-1124,self_conditioned_baseline,391,10.303906595100075
OLMo2-7B-1124,self_conditioned_baseline,392,10.29293607986832
OLMo2-7B-1124,self_conditioned_baseline,393,10.282450914039087
OLMo2-7B-1124,self_conditioned_baseline,394,10.272210842330015
OLMo2-7B-1124,self_conditioned_baseline,395,10.261948291314669
OLMo2-7B-1124,self_conditioned_baseline,396,10.251393384655158
OLMo2-7B-1124,self_conditioned_baseline,397,10.241398781106055
OLMo2-7B-1124,self_conditioned_baseline,398,10.231322243914619
OLMo2-7B-1124,self_conditioned_baseline,399,10.221122728620914
OLMo2-7B-1124,self_conditioned_baseline,400,10.211438461584216
OLMo2-7B-1124,self_conditioned_baseline,401,10.200756024620299
OLMo2-7B-1124,self_conditioned_baseline,402,10.190431813020995
OLMo2-7B-1124,self_conditioned_baseline,403,10.180038227899184
OLMo2-7B-1124,self_conditioned_baseline,404,10.170243963269865
OLMo2-7B-1124,self_conditioned_baseline,405,10.160748063229617
OLMo2-7B-1124,self_conditioned_baseline,406,10.151571576489037
OLMo2-7B-1124,self_conditioned_baseline,407,10.14160937448923
OLMo2-7B-1124,self_conditioned_baseline,408,10.131594277399977
OLMo2-7B-1124,self_conditioned_baseline,409,10.122160412466478
OLMo2-7B-1124,self_conditioned_baseline,410,10.112722978099539
OLMo2-7B-1124,self_conditioned_baseline,411,10.103162467663283
OLMo2-7B-1124,self_conditioned_baseline,412,10.094053158537815
OLMo2-7B-1124,self_conditioned_baseline,413,10.084428610644235
OLMo2-7B-1124,self_conditioned_baseline,414,10.074905512280962
OLMo2-7B-1124,self_conditioned_baseline,415,10.065355556719187
OLMo2-7B-1124,self_conditioned_baseline,416,10.055860228559062
OLMo2-7B-1124,self_conditioned_baseline,417,10.04687927191742
OLMo2-7B-1124,self_conditioned_baseline,418,10.037552317261627
OLMo2-7B-1124,self_conditioned_baseline,419,10.027927812246899
OLMo2-7B-1124,self_conditioned_baseline,420,10.0178715517098
OLMo2-7B-1124,self_conditioned_baseline,421,10.008246803230708
OLMo2-7B-1124,self_conditioned_baseline,422,9.999397438855045
